device_sn,sensor,port,datetime,precipitation.value,precipitation.error_flag,precipitation.error_description,atmospheric_pressure.value,atmospheric_pressure.error_flag,atmospheric_pressure.error_description,rh_sensor_temp.value,rh_sensor_temp.error_flag,rh_sensor_temp.error_description,gust_speed.value,gust_speed.error_flag,gust_speed.error_description,vpd.value,vpd.error_flag,vpd.error_description,wind_speed.value,wind_speed.error_flag,wind_speed.error_description,air_temperature.value,air_temperature.error_flag,air_temperature.error_description,vapor_pressure.value,vapor_pressure.error_flag,vapor_pressure.error_description,lightning_activity.value,lightning_activity.error_flag,lightning_activity.error_description,x_axis_level.value,x_axis_level.error_flag,x_axis_level.error_description,y_axis_level.value,y_axis_level.error_flag,y_axis_level.error_description,max_precip_rate.value,max_precip_rate.error_flag,max_precip_rate.error_description,wind_direction.value,wind_direction.error_flag,wind_direction.error_description,solar_radiation.value,solar_radiation.error_flag,solar_radiation.error_description,lightning_distance.value,lightning_distance.error_flag,lightning_distance.error_description,soil_temperature.value,soil_temperature.error_flag,soil_temperature.error_description,bulk_ec.value,bulk_ec.error_flag,bulk_ec.error_description,water_content.value,water_content.error_flag,water_content.error_description,matric_potential.value,matric_potential.error_flag,matric_potential.error_description
z6-20761,T12-00118459,3,2023-10-01T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.172,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.171,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.171,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.171,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.171,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.171,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.172,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.173,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00118459,3,2023-10-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.173,FALSE,NA,0.271,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,FALSE,NA,0.122,FALSE,NA,0.203,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,FALSE,NA,0.122,FALSE,NA,0.203,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,FALSE,NA,0.122,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9,FALSE,NA,0.122,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,FALSE,NA,0.122,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.122,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T13:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,FALSE,NA,0.122,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,FALSE,NA,0.121,FALSE,NA,0.205,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2,FALSE,NA,0.121,FALSE,NA,0.205,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,0.121,FALSE,NA,0.205,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,FALSE,NA,0.121,FALSE,NA,0.205,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,FALSE,NA,0.12,FALSE,NA,0.204,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,FALSE,NA,0.121,FALSE,NA,0.203,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T20:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,FALSE,NA,0.121,FALSE,NA,0.203,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,FALSE,NA,0.12,FALSE,NA,0.202,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,FALSE,NA,0.121,FALSE,NA,0.201,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-01T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,0.121,FALSE,NA,0.2,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2,FALSE,NA,0.121,FALSE,NA,0.2,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,FALSE,NA,0.121,FALSE,NA,0.2,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,FALSE,NA,0.121,FALSE,NA,0.2,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.121,FALSE,NA,0.2,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.121,FALSE,NA,0.201,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,FALSE,NA,0.121,FALSE,NA,0.201,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.122,FALSE,NA,0.201,FALSE,NA,NA,NA,NA
z6-20761,T12-00119137,2,2023-10-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.121,FALSE,NA,0.202,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,FALSE,NA,0.335,FALSE,NA,0.212,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,FALSE,NA,0.335,FALSE,NA,0.212,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6,FALSE,NA,0.334,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,FALSE,NA,0.333,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9,FALSE,NA,0.333,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,FALSE,NA,0.332,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T13:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,FALSE,NA,0.332,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,FALSE,NA,0.331,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,FALSE,NA,0.332,FALSE,NA,0.211,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3,FALSE,NA,0.333,FALSE,NA,0.212,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,0.333,FALSE,NA,0.213,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,0.334,FALSE,NA,0.213,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,FALSE,NA,0.335,FALSE,NA,0.214,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T20:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,FALSE,NA,0.333,FALSE,NA,0.214,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,FALSE,NA,0.335,FALSE,NA,0.215,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,FALSE,NA,0.333,FALSE,NA,0.215,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-01T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,FALSE,NA,0.336,FALSE,NA,0.215,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,0.336,FALSE,NA,0.215,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,FALSE,NA,0.337,FALSE,NA,0.215,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,FALSE,NA,0.337,FALSE,NA,0.214,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,FALSE,NA,0.337,FALSE,NA,0.214,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,FALSE,NA,0.337,FALSE,NA,0.214,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,FALSE,NA,0.336,FALSE,NA,0.213,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8,FALSE,NA,0.336,FALSE,NA,0.213,FALSE,NA,NA,NA,NA
z6-20764,T12-00119265,5,2023-10-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,FALSE,NA,0.335,FALSE,NA,0.213,FALSE,NA,NA,NA,NA
z6-20764,T12-00119587,6,2023-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,FALSE,NA,0.267,FALSE,NA,0.21,FALSE,NA,NA,NA,NA
z6-20764,T12-00119587,6,2023-10-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,FALSE,NA,0.267,FALSE,NA,0.21,FALSE,NA,NA,NA,NA
z6-20764,T12-00119587,6,2023-10-01T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,FALSE,NA,0.267,FALSE,NA,0.209,FALSE,NA,NA,NA,NA
z6-20764,T12-00119587,6,2023-10-01T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,FALSE,NA,0.267,FALSE,NA,0.209,FALSE,NA,NA,NA,NA
